"","ds","dep_var","trend","season","holiday","cag_V","Influencer_S","Social_Media_S","Radio_S","beef","chicken","intercept","depVarHat","solID"
"253","2020-02-02",28287255.18,2390580.33308823,-1321967.26419963,0,-1273505.00263537,11293.1994646725,4.48485659931741,0,16347096.4516871,21448922.0111889,97190084.6639983,37602424.2134505,"1_14_1"
"254","2020-02-09",32890363.52,2401674.1763162,-1270269.51720589,0,-1043833.83055068,11230.5913603294,6.84709462230184,0,16338602.2551363,21446530.7145592,97190084.6639983,37883941.2367101,"1_14_1"
"255","2020-02-16",5841619.91,2412768.01954417,-1315422.98266604,-126722.347825941,-1526073.28887841,447.704418944062,6.97879894133824,0,16337886.1530349,21446513.2989448,97190084.6639983,37229403.5353714,"1_14_1"
"256","2020-02-23",5115095.26,2423861.85618913,-1574646.22827078,0,-2411040.97414813,270.575952470959,6.98532417340825,0,16337825.7908187,21446513.1721155,97190084.6639983,36222791.1779811,"1_14_1"
"257","2020-03-01",3178917.26,2434955.6928341,-1907966.43274326,0,-1835860.57307313,146.361397744419,70.222400927404,0,16337820.7027831,21164925.6773473,97190084.6639983,36194091.6509468,"1_14_1"
"258","2020-03-08",36760762.07,2446049.52457488,-2072308.41130257,0,-2455802.14774472,344.012224679984,25.802287473623,0,16414515.5206508,21162861.3787475,97190084.6639983,35495685.679438,"1_14_1"
"259","2020-03-15",44275947.01,2457143.35631566,-2027151.42779614,0,-3088867.59520936,215.98180171203,24.2558444966615,0,16420971.0331915,21162846.3447653,97190084.6639983,34925181.9489132,"1_14_1"
"260","2020-03-22",52300359.72,2468237.18805645,-1983812.69735587,0,-2062385.00610905,105.974820708661,24.1811254262177,0,16421515.113259,21162846.2352802,97190084.6639983,36006530.9890769,"1_14_1"
"261","2020-03-29",31399641.03,2479329.76375324,-2120720.61590121,0,-2324910.03685847,62.5287891271804,24.1774486715306,0,16421560.9741917,21162846.2344829,97190084.6639983,35618193.025906,"1_14_1"
"262","2020-04-05",32570266.98,2490422.33945002,-2342653.27352375,0,-1497419.61322046,61.3944304798706,7.55634668070299,0,17228187.3094138,20808719.803259,97190084.6639983,36687325.5161557,"1_14_1"
"263","2020-04-12",928.58,2501514.91514681,-2420636.91292075,0,-1234051.82730463,0.537089919354139,0.00501439754223105,0,17295081.2466662,20806119.8175307,97190084.6639983,36948027.7812227,"1_14_1"
"264","2020-04-19",1324.52,2512597.71701464,-2332798.36566268,0,-1110724.12367817,0.358963433940172,3.32749107380149e-06,0,17300711.9067736,20806100.8820117,97190084.6639983,37175888.3754258,"1_14_1"
"265","2020-04-26",1688.79,2523680.51888247,-2316385.17403103,0,-1158570.86860985,0.354090543228268,2.20808115131444e-09,0,17301186.4678429,20806100.7441137,97190084.6639983,37156012.0422887,"1_14_1"
"266","2020-05-03",14732596.16,2534752.20963423,-2494780.74683264,0,-781030.146883328,629.493758673029,1.46525483092482e-12,0,19124459.7457005,22035538.0708241,97190084.6639983,40419568.6262015,"1_14_1"
"267","2020-05-10",15541169.5,2545823.90038599,-2546261.62323197,0,-808419.689791661,684.341176429416,9.7232464407861e-16,0,19271422.2149762,22044230.6105544,97190084.6639983,40507479.7540694,"1_14_1"
"268","2020-05-17",16024383.67,2556895.59113776,-1927247.18872963,0,-1269699.01156126,686.120766573496,6.45222382843729e-19,0,19283761.427604,22044293.9002864,97190084.6639983,40688690.8395039,"1_14_1"
"269","2020-05-24",298070926.3,2567938.86970512,-504911.303795974,2575260.12456975,-1032612.95329468,686.176962606959,4.28161443667864e-22,3368192.19830407,19284801.1752174,22044294.3611933,97190084.6639983,48303648.6488615,"1_14_1"
"270","2020-05-31",308051668.1,2578982.14827248,1128205.31865109,0,-1160412.69643322,133280.273789068,2.84122539326336e-25,3476673.54987866,19284888.8147951,22044294.3645498,97190084.6639983,47485911.773503,"1_14_1"
"271","2020-06-07",314923043.7,2590025.42683984,2117323.56745859,0,-1098062.40694412,143548.97208794,0.427780576339519,3481937.16271924,20422246.251133,23135932.9013495,97190084.6639983,50792952.3024245,"1_14_1"
"272","2020-06-14",327659351.5,2601041.50579272,2164779.77708351,0,-1412729.51540887,143880.738698583,21.8998324649677,3482203.27609001,20514992.2812638,23143659.1971927,97190084.6639983,50637849.1605449,"1_14_1"
"273","2020-06-21",323526762.1,2612057.5847456,1821163.39547526,0,-1463716.20297669,150985.485915098,24.0619722984447,3488508.90067972,20522787.8231249,23143715.4522416,97190084.6639983,50275526.5011778,"1_14_1"
"274","2020-06-28",276481175.9,2623073.66369848,1910307.42067982,-767752.087888496,-1505187.91285923,98634.9900672113,24.1715722436888,3488827.55376604,20523444.7646046,23143715.8619185,97190084.6639983,49515088.4255592,"1_14_1"
"275","2020-07-05",430608370.9,2634062.92486363,2704387.53959333,0,-953298.817875267,2811535.56684111,602.522093404767,3488843.69696702,18543454.9290063,23149297.7539734,97190084.6639983,52378886.115463,"1_14_1"
"276","2020-07-12",434401710.2,2645052.18602878,3723070.48224657,0,-957199.958726231,4141604.51427753,737.289683269187,3488844.51489666,18367459.0799081,23149338.3979948,97190084.6639983,54558906.5063095,"1_14_1"
"277","2020-07-19",432281508.5,2656019.87867642,4304433.63775974,0,-848335.021181398,4175924.43057377,1020.90612770024,3496997.91019679,18352560.371202,23149338.6939846,97190084.6639983,55287960.8073397,"1_14_1"
"278","2020-07-26",658511352.4,2666987.57132406,4253559.62840154,0,-783456.466193073,5142119.74090422,21306.0682891643,3497409.61495718,18351304.0827207,23149338.6961402,97190084.6639983,56298568.936544,"1_14_1"
"279","2020-08-02",409350240.6,2677955.2639717,3884910.50066799,0,-732823.192082135,5258403.49304202,80397.2341730104,38862.8975229342,17962046.5625137,22421191.0965689,97190084.6639983,51590943.8563782,"1_14_1"
"280","2020-08-09",446638042.6,2688903.29973898,3551394.67260994,0,-524920.929658833,5260262.53789,85810.1360910837,120.524557372996,17928935.1781219,22415786.5009961,97190084.6639983,51406291.9203466,"1_14_1"
"281","2020-08-16",439431871.1,2699851.33550627,3313316.58649437,0,-1008308.98172143,5260983.85934038,88462.7985632479,0.370956966637951,17926142.0435253,22415747.1365765,97190084.6639983,50696195.1492416,"1_14_1"
"282","2020-08-23",438484282.8,2710799.37127355,3099782.93051236,0,-843210.526056613,5260609.03874236,85733.0659643331,0.00114172456666438,17925906.590571,22415746.8499047,97190084.6639983,50655367.3220534,"1_14_1"
"283","2020-08-30",426700660.6,2721726.69634463,3013887.60871655,0,-913634.953752927,5260597.21043029,24845.3710731132,3.51397873442999e-06,17925886.7437491,22415746.8478171,97190084.6639983,50449055.5243813,"1_14_1"
"284","2020-09-06",467858576.1,2732654.02141571,3262020.5283264,475728.845290591,-958498.073539008,5440955.25197802,22670.170458369,1.08152586918245e-08,17465229.5808774,22732101.7067851,97190084.6639983,51172862.0315926,"1_14_1"
"285","2020-09-13",454795389.4,2743563.91152028,3750735.1597272,0,-1047429.13283319,5441535.30247385,1059.74527568108,3.32870029704319e-11,17426003.5900827,22734386.7313792,97190084.6639983,51049855.3076257,"1_14_1"
"286","2020-09-20",476726733.8,2754473.80162485,3927141.41081631,0,-1098701.26973156,5442081.43548539,2031.24491235525,1.02450121474313e-13,17422694.373238,22734403.371079,97190084.6639983,51184124.3674243,"1_14_1"
"287","2020-09-27",463851577.8,2765383.69172942,3208039.97740358,0,-1367472.20369011,5442098.6594033,2088.70780134603,3.15319087135147e-16,17422415.4140986,22734403.4922576,97190084.6639983,50206957.7390037,"1_14_1"
"288","2020-10-04",521614117.1,2776275.68256389,1602327.92004711,0,-774546.369232075,5512333.87898405,3826.77360125643,9.70483248637934e-19,17106854.2610873,22734403.4931401,97190084.6639983,48961475.6401916,"1_14_1"
"289","2020-10-11",229153894.2,2787167.67339836,-186643.907571434,-336665.976679812,-684983.243563089,4092923.5116924,1054.68307139713,2.98693537534936e-21,17080079.0852548,22882151.0377361,97190084.6639983,45635082.8633386,"1_14_1"
"290","2020-10-18",107775008.9,2798059.66423283,-1351791.50573641,0,-881766.574919881,184560.650724436,700.584524107238,9.19313439880088e-24,17077820.9196274,22883222.8294445,97190084.6639983,40710806.567897,"1_14_1"
"291","2020-10-25",79028066.41,2808951.14674553,-1662809.43922491,0,-918684.688338756,3810.90401092335,685.299871881762,2.82944588530079e-26,17077630.5663304,22883230.6345479,97190084.6639983,40192814.423943,"1_14_1"
"292","2020-11-01",80045288.67,2819842.62925823,-1541487.71345252,0,-682618.091967035,2902.38774067185,684.552133566937,8.70841616205437e-29,17077614.5210768,22815185.097565,97190084.6639983,40492123.3823547,"1_14_1"
"293","2020-11-08",3940610.98,2830733.14964583,-1525243.72861549,-520790.566624369,-1021228.96213551,5.93449000428044,67.5407650764323,2.68026020379138e-31,17166265.3030088,22814688.665548,97190084.6639983,39744497.3360824,"1_14_1"
"294","2020-11-15",4121432.76,2841623.67003343,-1755205.82103431,0,-929735.655278942,28.2936608048954,55.3628144132919,8.24925523349485e-34,17173724.1338513,22814685.0502338,97190084.6639983,40145175.0342805,"1_14_1"
"295","2020-11-22",101570.51,2852514.19042103,-1998167.11486196,39452.1596784569,-645033.93011019,29.3859844980538,0.0367434934230529,2.53894050327954e-36,17174352.7534665,22814685.0239053,97190084.6639983,40237832.5052271,"1_14_1"
"296","2020-11-29",8557029.85,2863404.70781175,-2042954.44374487,0,-1398810.46233783,29.4208904235627,126035.678588247,7.81430407562065e-39,17174405.7401501,22814685.0237136,97190084.6639983,39536795.6650714,"1_14_1"
"297","2020-12-06",7991773.83,2874295.22520247,-1936283.79389376,0,-970337.424344545,50.7054149171874,135970.144309608,2.40507204116781e-41,16818126.8230668,23495279.0706504,97190084.6639983,40417100.7504059,"1_14_1"
"298","2020-12-13",9361922.85,2885185.74259319,-1832552.96220168,0,-1141083.69890684,29.4597044527676,136455.893878608,7.40228620134373e-44,16787879.3254731,23500144.8899438,97190084.6639983,40336058.6504846,"1_14_1"
"299","2020-12-20",9594209.12,2896076.25713354,-1750105.31253741,-217401.256980886,-569151.983070107,28.9082299969242,136479.809504238,2.27826194262348e-46,16785328.1915576,23500180.320516,97190084.6639983,40781434.934353,"1_14_1"
"300","2020-12-27",9373672.97,2906966.77167389,-1585381.60432247,-291596.27672115,-539227.378249911,28.8909419453925,136480.987435545,7.01199242777762e-49,16785113.1414933,23500180.578539,97190084.6639983,40912565.1107901,"1_14_1"
"301","2021-01-03",108552561.5,2917857.28713378,-1327368.69789441,0,-1961410.70363036,383570.389083183,199217.455579639,2.15813804757641e-51,16851162.0586536,22836798.5709486,97190084.6639983,39899826.3598741,"1_14_1"
"302","2021-01-10",126812036.4,2928747.80259366,-1132234.4521661,0,-1845756.14986582,407447.216508927,193694.648826269,6.64227732754852e-54,16856722.1441076,22831880.6102822,97190084.6639983,40240501.8202867,"1_14_1"
"303","2021-01-17",161617871.4,2939638.31805355,-1134722.30786111,57216.7685711851,-1130032.73196665,442849.056637078,213766.844248836,2.04434781851011e-56,16857190.7609594,22831844.7905821,97190084.6639983,41077751.4992244,"1_14_1"
"304","2021-01-24",138491001.1,2950528.82770233,-1261898.28617499,0,-1517774.86905432,435224.779610639,139246.258472397,6.29205586721496e-59,16857230.2610723,22831844.5297248,97190084.6639983,40434401.5013531,"1_14_1"
"305","2021-01-31",129906901.8,2961419.33735111,-1324949.13295159,0,-1239991.89194529,444010.075091132,135093.004484376,1.93655730584078e-61,16857233.5905988,22831844.5278251,97190084.6639983,40664659.5104537,"1_14_1"
"306","2021-02-07",142642873.6,2972309.84699989,-1278720.7172948,0,-968692.692487519,444288.841865398,134887.717368048,5.96030022293059e-64,16960707.3337161,22643628.7540502,97190084.6639983,40908409.0842174,"1_14_1"
"307","2021-02-14",140125960.3,2983200.35664867,-1291904.69569621,-126722.347825941,-1053552.70061492,249171.474599669,134877.604362588,1.83445016784787e-66,16969411.1870659,22642251.3103706,97190084.6639983,40506732.1889103,"1_14_1"
"308","2021-02-21",97489595.67,2994090.86629745,-1515740.16511752,0,-1397233.69460713,122891.691436459,108769.834922945,5.64603676400459e-69,16970144.7200696,22642241.2787755,97190084.6639983,39925164.5317772,"1_14_1"
"309","2021-02-28",86607398.28,3004981.37594623,-1854992.2969176,0,-1360301.98836299,119774.831972457,111367.702539264,1.73772674227992e-71,16970206.5498498,22642241.2057204,97190084.6639983,39633277.3807475,"1_14_1"
"310","2021-03-07",37962702.24,3015871.88559501,-2061315.38758964,0,-1268353.32186005,9421.53342759986,14659.5970285825,5.34834319550729e-74,16970211.7615766,22521497.7666638,97190084.6639983,39201993.8348419,"1_14_1"
"311","2021-03-14",3438460.58,3026762.39524379,-2042875.07755131,0,-1228499.15818401,3.95994993851958,12063.9091408312,1.646103166911e-76,17227060.1449031,22520615.7014619,97190084.6639983,39515131.8749642,"1_14_1"
"312","2021-03-21",2895546.44,3037652.90489257,-1980407.00743502,0,-1169560.66783635,0.090532841200809,11943.0724174433,5.06634585153507e-79,17248595.5474601,22520609.2776746,97190084.6639983,39668833.2177062,"1_14_1"
"313","2021-03-28",2545133.94,3048543.41454135,-2083636.3146434,0,-936905.870606062,0.0701183160877378,10355.0378406571,1.55931054646676e-81,17250409.981948,22520609.2308934,97190084.6639983,39809375.5500922,"1_14_1"
"314","2021-04-04",3319059.77,3059433.92419013,-2307953.58049769,0,-1402636.84264984,3.02134846134474e-06,2434.92459748122,4.79921713119085e-84,17500057.4121397,22818240.0783913,97190084.6639983,39669575.9161741,"1_14_1"
"315","2021-04-11",2381882.16,3070324.43383891,-2422719.28475365,0,-1123297.487048,1.30187758820632e-10,1493.34896228363,1.47709416347532e-86,17520988.1463907,22820390.7931769,97190084.6639983,39867179.9505671,"1_14_1"
"316","2021-04-18",2634096.81,3081214.94348769,-2351441.97650376,0,-991216.003951096,0.760005157383288,1453.75944740428,4.5461730697554e-89,17522751.6295292,22820406.4548735,97190084.6639983,40083169.566888,"1_14_1"
"317","2019-10-20",16903252.55,2219931.50310822,-1463623.69559621,0,-1409354.82697239,655.180014985402,63.338778983117,0,19929793.948071,19526852.9491462,94615115.2839399,38804318.3965508,"3_113_5"
"318","2019-10-27",17041206.68,2231004.20623745,-1654087.45796064,0,-1034713.45033172,854.770561416228,89.9396692862172,0,19929920.0245341,19527284.293401,94615115.2839399,39000352.3261109,"3_113_5"
"319","2019-11-03",44838814.19,2242076.91200008,-1519279.3586543,0,-911332.064197173,255643.262563568,92.5667975464386,0,19780840.8599579,19638584.3227848,94615115.2839399,39486626.5012524,"3_113_5"
"320","2019-11-10",34654156.8,2253149.61776271,-1551131.95150097,-520131.036732047,-1178943.72282497,390760.668419122,92.8017317961051,0,19778063.7706053,19641775.1749956,94615115.2839399,38813635.3224565,"3_113_5"
"321","2019-11-17",36825456.94,2264222.3181169,-1805463.74449569,0,-1501819.53607256,406763.101974478,2.17987167898366,0,19778012.1950686,19641866.8877401,94615115.2839399,38783583.4022034,"3_113_5"
"322","2019-11-24",39523546.72,2275295.01847109,-2021740.46181707,39402.1974089917,-592973.849329696,417479.88846521,0.00549382030001321,0,19778011.2372721,19641869.5239785,94615115.2839399,39537343.5599429,"3_113_5"
"323","2019-12-01",58638124.42,2286367.71882528,-2029196.53724025,0,-1441399.20525653,417834.278703332,1.38457280002162e-05,0,19778011.2194851,19592486.2158786,94615115.2839399,38604103.6904094,"3_113_5"
"324","2019-12-08",34595451,2297440.41841452,-1913389.31305556,0,-1116926.94746861,424684.732149024,3.48945125555018e-08,0,20034511.0355325,19591065.0506669,94615115.2839399,39317384.9762388,"3_113_5"
"325","2019-12-15",38934322.21,2308513.11800376,-1817767.31458134,0,-3971492.06645127,424910.674056136,9.11718143318146,0,20039248.88495,19591024.1984983,94615115.2839399,36574446.6116571,"3_113_5"
"326","2019-12-22",45290872.74,2319585.817593,-1728559.02802925,-217125.939729007,-1170947.91336124,422851.541122211,11.2420123138557,0,20039336.861462,19591023.0242189,94615115.2839399,39256175.6052889,"3_113_5"
"327","2019-12-29",64776493.72,2330658.50999407,-1542520.95657589,-291226.998793875,-796523.924913295,407574.812416134,0.0283332661830272,0,20039338.4952471,19591022.9904647,94615115.2839399,39738322.9561722,"3_113_5"
"328","2020-01-05",64894467.84,2341731.20239515,-1281520.67969469,0,-1929911.23459994,507834.085257657,7.14065433778947e-05,0,20161474.3562867,20633984.7107013,94615115.2839399,40433592.4404176,"3_113_5"
"329","2020-01-12",24732351.93,2352803.89756895,-1116614.93812242,0,-1637734.71019401,14537.480309292,5.82531506530475,0,20163736.6152743,20663190.8234415,94615115.2839399,40439924.9935927,"3_113_5"
"330","2020-01-19",26557621.63,2363876.59274275,-1153053.47370909,57144.309176501,-1149168.33380241,16183.1675612588,7.1687470046975,0,20163778.6250444,20664029.7046948,94615115.2839399,40962797.7604553,"3_113_5"
"331","2020-01-26",26292907.18,2374949.28791655,-1281693.23906885,0,-1332569.24127264,16948.1564174566,7.29582780904812,0,20163779.4051959,20664053.8174571,94615115.2839399,40605475.4824733,"3_113_5"
"332","2020-02-02",28287255.18,2386021.97741775,-1321274.42328791,0,-1272936.94265525,16973.6329785952,7.3071512433292,0,20056954.9501103,20344611.0270116,94615115.2839399,40210357.5287263,"3_113_5"
"333","2020-02-09",32890363.52,2397094.66691895,-1269603.77100001,0,-1043368.21775466,16893.8800961577,11.0493196694825,0,20054966.630916,20335353.5424041,94615115.2839399,40491347.7809002,"3_113_5"
"334","2020-02-16",5841619.91,2408167.35642015,-1314733.57160172,-126561.866469763,-1525392.56822138,1102.74476839389,11.4257962934199,0,20054929.7048198,20335087.3776599,94615115.2839399,39832610.6031717,"3_113_5"
"335","2020-02-23",5115095.26,2419240.0393509,-1573820.95872139,0,-2409965.50457008,714.924027115811,11.4595143498336,0,20054929.0190746,20335079.7268152,94615115.2839399,38826188.7054907,"3_113_5"
"336","2020-03-01",3178917.26,2430312.72228165,-1906966.47061213,0,-1835041.66861773,424.252445723964,112.132074496433,0,20054929.0063399,20058814.3320359,94615115.2839399,38802584.3059478,"3_113_5"
"337","2020-03-08",36760762.07,2441385.40031757,-2071222.31780545,0,-2454706.71198567,875.13246148274,45.1298691684902,0,20136369.2255541,20050818.4128105,94615115.2839399,38103564.2712217,"3_113_5"
"338","2020-03-15",44275947.01,2452458.07835349,-2026089.00100127,0,-3087489.77410848,590.20704699112,40.8556923444596,0,20137879.0109744,20050588.5281764,94615115.2839399,37527977.9051338,"3_113_5"
"339","2020-03-22",52300359.72,2463530.7563894,-1982772.98431975,0,-2061465.05810481,322.557936241885,40.4891524281492,0,20137907.0478899,20050581.9202021,94615115.2839399,38608144.7291455,"3_113_5"
"340","2020-03-29",31399641.03,2474602.18077635,-2119609.14964572,0,-2323872.98686921,206.035151706974,40.4567718049576,0,20137907.5685556,20050581.7302586,94615115.2839399,38219855.8349992,"3_113_5"
"341","2020-04-05",32570266.98,2485673.60516329,-2341425.49272022,0,-1496751.67382961,202.725722366699,13.2075875205072,0,20990925.0514132,19702971.5328204,94615115.2839399,39341608.9561569,"3_113_5"
"342","2020-04-12",928.58,2496745.02955024,-2419368.26101755,0,-1233501.36581839,3.67343750135153,0.0332872600115336,0,21006466.4452859,19692895.2871908,94615115.2839399,39543240.8419157,"3_113_5"
"343","2020-04-19",1324.52,2507806.69874495,-2331575.74980048,0,-1110228.67378021,2.57670984431876,8.3891782462003e-05,0,21006754.9569773,19692605.580033,94615115.2839399,39765365.3889683,"3_113_5"
"344","2020-04-26",1688.79,2518868.36793966,-2315171.16029609,0,-1158054.07618012,2.5445630676822,2.11427153332084e-07,0,21006760.3148147,19692597.2524653,94615115.2839399,39745003.2433068,"3_113_5"
"345","2020-05-03",14732596.16,2529918.94720497,-2493473.23626564,0,-780681.760368325,1458.59015733563,5.3284648204656e-10,0,22917587.3447437,20899457.8685945,94615115.2839399,43074267.7540665,"3_113_5"
"346","2020-05-10",15541169.5,2540969.52647028,-2544927.13162065,0,-808059.085889865,1570.27537884062,1.34289928684468e-12,0,22951384.839789,20933097.2104474,94615115.2839399,43074035.634575,"3_113_5"
"347","2020-05-17",16024383.67,2552020.10573559,-1926237.12158538,0,-1269132.64928253,1574.02628513405,3.38442413597539e-15,0,22952011.9092181,20934063.2959171,94615115.2839399,43244299.566288,"3_113_5"
"348","2020-05-24",298070926.3,2563042.32699281,-504646.680595739,2571998.81159385,-1032152.34568615,1574.14954983372,8.52955008940855e-18,3414107.02810202,22952023.5541577,20934091.0649234,94615115.2839399,50900037.9090376,"3_113_5"
"349","2020-05-31",308051668.1,2574064.54825004,1127614.02806262,0,-1159895.08243728,137936.731983981,2.14964856072219e-20,3469021.49708462,22952023.7704126,20934091.8631311,94615115.2839399,50034857.3564878,"3_113_5"
"350","2020-06-07",314923043.7,2585086.76950727,2116213.88159071,0,-1097572.6049349,147328.736941901,0.605235287771783,3470347.08030727,24139344.0555077,22002842.986486,94615115.2839399,53363591.5106412,"3_113_5"
"351","2020-06-14",327659351.5,2596081.8430142,2163645.21949268,0,-1412099.35290556,147643.150510619,33.5990956724947,3470379.7504467,24160652.8388152,22032655.5665707,94615115.2839399,53158992.6150403,"3_113_5"
"352","2020-06-21",323526762.1,2607076.91652114,1820208.92667601,0,-1463063.29733797,153837.935795794,39.815626424484,3477081.82114404,24161048.3065739,22033511.773881,94615115.2839399,52789742.1988804,"3_113_5"
"353","2020-06-28",276481175.9,2618071.99002807,1909306.23164069,-766779.805584811,-1504516.50833857,107068.927416227,40.3968546517268,3477246.6474305,24161055.6506124,22033536.3845855,94615115.2839399,52035029.9146447,"3_113_5"
"354","2020-07-05",430608370.9,2629040.2968834,2702970.17444419,0,-952873.589151073,2218259.15269203,982.052960105783,3477250.71157797,22079970.5711747,22038990.0890436,94615115.2839399,54194589.4596248,"3_113_5"
"355","2020-07-12",434401710.2,2640008.60373873,3721119.22700964,0,-956772.989858112,3587414.26206784,1282.03198144595,3477250.81179469,22039088.3991092,22039146.8285818,94615115.2839399,56548537.1744253,"3_113_5"
"356","2020-07-19",432281508.5,2650955.38320338,4302177.69103036,0,-847956.612636268,3630988.53377354,1784.19986053728,3485933.45102501,22038328.4044931,22039151.3339732,94615115.2839399,57301362.3847229,"3_113_5"
"357","2020-07-26",658511352.4,2661902.16266803,4251330.34465844,0,-783106.997393434,5036721.07518595,35819.4397876412,3486146.81386913,22038314.2905675,22039151.4634788,94615115.2839399,58766278.592822,"3_113_5"
"358","2020-08-02",409350240.6,2672848.94213267,3882874.42533835,0,-732496.308774209,5248018.19141856,129896.524875094,8609.30161339821,21628905.9091501,21327395.9294885,94615115.2839399,54166052.9152425,"3_113_5"
"359","2020-08-09",446638042.6,2683776.10219867,3549533.39238804,0,-524686.783289368,5251776.88865809,141880.17132073,5.03663690664757,21621225.7981999,21306523.4158767,94615115.2839399,54030034.0219896,"3_113_5"
"360","2020-08-16",439431871.1,2694703.26226467,3311580.08261355,0,-1007859.21514893,5253131.14094169,146281.97263957,0.0029415829575931,21621083.1462916,21305923.1005435,94615115.2839399,53324843.4930872,"3_113_5"
"361","2020-08-23",438484282.8,2705630.42233068,3098158.33927635,0,-842834.403345141,5252437.13311831,142659.57851435,1.71799197136692e-06,21621080.4971322,21305905.8444484,94615115.2839399,53283037.4114769,"3_113_5"
"362","2020-08-30",426700660.6,2716536.9111916,3012308.0350802,0,-913227.417502511,5252414.34009828,47924.9962032249,1.00337010872449e-09,21621080.4479353,21305905.348429,94615115.2839399,53042942.6614352,"3_113_5"
"363","2020-09-06",467858576.1,2727443.40005253,3260310.90862696,475126.381624356,-958070.52563345,5603542.31328537,41205.7132339709,5.8600481949891e-13,21135368.6466206,21615510.1635428,94615115.2839399,53900437.0013531,"3_113_5"
"364","2020-09-13",454795389.4,2738332.48719193,3748769.40547741,0,-1046961.91631567,5605150.43570746,2426.47056110099,3.422482347142e-16,21126244.2443399,21624333.1987724,94615115.2839399,53798294.3257345,"3_113_5"
"365","2020-09-20",476726733.8,2749221.57433132,3925083.20233475,0,-1098211.18275103,5606281.93831485,3612.7778188069,1.99885479210131e-19,21126074.7614831,21624586.750227,94615115.2839399,53936649.8217588,"3_113_5"
"366","2020-09-27",463851577.8,2760110.66147072,3206358.64882384,0,-1366862.22867531,5606319.08639613,3731.32397939853,1.16740426236028e-22,21126071.6140501,21624594.0384046,94615115.2839399,52960323.1444495,"3_113_5"
"367","2020-10-04",521614117.1,2770981.88347032,1601488.14256769,0,-774200.874872655,5752795.69515079,6741.25768098599,6.81806761132585e-26,20792696.6381101,21624594.2479001,94615115.2839399,51775096.9900073,"3_113_5"
"368","2020-10-11",229153894.2,2781853.10546991,-186546.087800407,-336239.622422309,-684677.699755321,3534409.44644607,2000.11488488032,3.98200070459091e-29,20786458.2182495,21769083.7963076,94615115.2839399,47666341.2713799,"3_113_5"
"369","2020-10-18",107775008.9,2792724.32746951,-1351083.03398779,0,-881373.253887002,184523.535463649,1267.00024571727,2.32563396482352e-32,20786342.3498806,21773220.1033062,94615115.2839399,43305621.0284909,"3_113_5"
"370","2020-10-25",79028066.41,2803595.04211661,-1661937.96347881,0,-918274.899602388,6820.97883600596,1211.37896448839,1.35825524392929e-35,20786340.1981146,21773338.9856927,94615115.2839399,42791093.7206433,"3_113_5"
"371","2020-11-01",80045288.67,2814465.75676371,-1540679.82222728,0,-682313.603159416,5359.64962304227,1206.52197598487,7.93270710509864e-39,20786340.1581548,21706813.4385898,94615115.2839399,43091192.0997206,"3_113_5"
"372","2020-11-08",3940610.98,2825335.51112028,-1524444.35083652,-520131.036732047,-1020773.43247311,28.5632029805715,134.476918354395,4.63299091216748e-42,20880020.0603189,21704897.5728417,94615115.2839399,42345067.3643606,"3_113_5"
"373","2020-11-15",4121432.76,2836205.26547686,-1754285.92049347,0,-929320.937145322,104.908344039463,96.1488738004169,2.70583604157406e-45,20881756.0632814,21704842.4990984,94615115.2839399,42739398.0274358,"3_113_5"
"374","2020-11-22",101570.51,2847075.01983343,-1997119.87869877,39402.1974089917,-644746.206103804,108.426898166338,0.24237159630984,1.58030715420848e-48,20881788.3008491,21704840.9160245,94615115.2839399,42831349.0185832,"3_113_5"
"375","2020-11-29",8557029.85,2857944.77119884,-2041883.73461482,0,-1398186.50857104,108.543615150079,187251.976097286,9.22957142735717e-52,20881788.8995239,21704840.8705197,94615115.2839399,42191864.817769,"3_113_5"
"376","2020-12-06",7991773.83,2868814.52256425,-1935268.99067931,0,-969904.595375019,172.227619946326,209694.639036625,5.39040708041051e-55,20504750.6453985,22369967.5471784,94615115.2839399,43048225.9957434,"3_113_5"
"377","2020-12-13",9361922.85,2879684.27392966,-1831592.52414888,0,-1140574.70680868,108.736482743284,211608.095670636,3.14819476952246e-58,20497689.5472557,22388717.3457964,94615115.2839399,43005640.7681776,"3_113_5"
"378","2020-12-20",9594209.12,2890554.02245014,-1749188.08516485,-217125.939729007,-568898.106985195,106.940391357266,211777.009736375,1.83866082078791e-61,20497558.3970811,22389255.998277,94615115.2839399,43454040.2360569,"3_113_5"
"379","2020-12-27",9373672.97,2901423.77097061,-1584550.7083798,-291226.998793875,-538986.850342182,106.881712004601,211791.970614694,1.07384512757236e-64,20497555.9615194,22389271.4813654,94615115.2839399,43585385.5086663,"3_113_5"
"380","2021-01-03",108552561.5,2912293.52040887,-1326673.0261,0,-1960535.79625034,341681.409711581,282170.517757068,6.27164806566523e-68,20567502.6689033,21741524.9317077,94615115.2839399,42557964.2261382,"3_113_5"
"381","2021-01-10",126812036.4,2923163.26984713,-1131641.04991526,0,-1844932.83138681,361093.445956131,278748.312232787,3.66287171675154e-71,20568799.6209495,21722552.3891924,94615115.2839399,42877783.1568759,"3_113_5"
"382","2021-01-17",161617871.4,2934033.01928538,-1134127.60172911,57144.309176501,-1129528.66926575,388246.128551737,298992.776992358,2.13925097086188e-74,20568823.705604,21722006.7375416,94615115.2839399,43705590.4061568,"3_113_5"
