client_name,brand_name,week,campaign_type,primary_search_strategy,spend,impressions,clicks,attributed_sales,sales
KIND,KIND,6/23/2019,sponsoredProducts,Branded,10613.43,1056124,4752,46019.59,791654.09
KIND,KIND,6/23/2019,sponsoredProducts,Category,15456,2373127,5785,44962.71,791654.09
KIND,KIND,6/23/2019,sponsoredProducts,Competitive,1131.9,451710,377,1640.13,791654.09
KIND,KIND,8/25/2019,sponsoredBrands,Branded,909.6,28820,350,5920.73,877882.7
KIND,KIND,8/25/2019,sponsoredBrands,Category,871.79,110848,339,1509.51,877882.7
KIND,KIND,8/25/2019,sponsoredBrands,Competitive,12.46,9372,18,67.64,877882.7
KIND,KIND,8/25/2019,sponsoredBrands,Uncategorized,NULL,NULL,NULL,NULL,877882.7
KIND,KIND,8/25/2019,sponsoredProducts,Auto,229.1,86832,206,755.29,877882.7
KIND,KIND,8/25/2019,sponsoredProducts,Branded,2458.15,207442,1263,12638.53,877882.7
KIND,KIND,8/25/2019,sponsoredProducts,Category,1981.97,230426,677,3434.98,877882.7
KIND,KIND,8/25/2019,sponsoredProducts,Competitive,227.26,100582,243,551.02,877882.7
KIND,KIND,12/20/2020,sponsoredBrands,Branded,2143.48,173393,866,5437.72,591446.61
KIND,KIND,12/20/2020,sponsoredBrands,Category,0,0,0,131.44,591446.61
KIND,KIND,12/20/2020,sponsoredBrands,Competitive,0,0,0,0,591446.61
KIND,KIND,12/20/2020,sponsoredBrands,Uncategorized,0,0,0,0,591446.61
KIND,KIND,12/20/2020,sponsoredBrandsVideo,Branded,0,0,0,0,591446.61
KIND,KIND,12/20/2020,sponsoredBrandsVideo,Category,0,0,0,0,591446.61
KIND,KIND,12/20/2020,sponsoredBrandsVideo,Competitive,0,0,0,0,591446.61
KIND,KIND,12/20/2020,sponsoredProducts,Auto,2716.09,1652023,1055,2967.47,591446.61
KIND,KIND,12/20/2020,sponsoredProducts,Branded,5063.94,630532,1585,11805.09,591446.61
KIND,KIND,12/20/2020,sponsoredProducts,Category,0,0,0,0,591446.61
KIND,KIND,10/4/2020,sponsoredBrands,Branded,2162.36,105470,724,3658.84,962927.57
KIND,KIND,10/4/2020,sponsoredBrands,Category,887.71,161061,210,568.36,962927.57
KIND,KIND,10/4/2020,sponsoredBrands,Competitive,0,0,0,0,962927.57
KIND,KIND,10/4/2020,sponsoredBrands,Uncategorized,0,0,0,0,962927.57
KIND,KIND,10/4/2020,sponsoredBrandsVideo,Branded,0,0,0,0,962927.57
KIND,KIND,10/4/2020,sponsoredBrandsVideo,Category,0,0,0,0,962927.57
KIND,KIND,10/4/2020,sponsoredBrandsVideo,Competitive,0,0,0,0,962927.57
KIND,KIND,10/4/2020,sponsoredDisplay,Branded,NULL,NULL,NULL,NULL,962927.57
KIND,KIND,10/4/2020,sponsoredDisplay,Category,NULL,NULL,NULL,NULL,962927.57
KIND,KIND,10/4/2020,sponsoredDisplay,Competitive,NULL,NULL,NULL,NULL,962927.57
KIND,KIND,10/4/2020,sponsoredProducts,Auto,5145.39,3236465,2209,6599.4,962927.57
KIND,KIND,10/4/2020,sponsoredProducts,Branded,11089.89,1797616,4383,34146.52,962927.57
KIND,KIND,10/4/2020,sponsoredProducts,Category,32775.92,6677214,7148,34623.19,962927.57
KIND,KIND,10/4/2020,sponsoredProducts,Competitive,24.3,20427,20,53.79,962927.57
KIND,KIND,8/15/2021,sponsoredBrands,Branded,204.73,33136,185,1294.9,1475454.25
KIND,KIND,8/15/2021,sponsoredBrands,Category,675.99,208512,288,546.1,1475454.25
KIND,KIND,8/15/2021,sponsoredBrands,Competitive,0,0,0,0,1475454.25
KIND,KIND,8/15/2021,sponsoredBrands,Uncategorized,0,0,0,0,1475454.25
KIND,KIND,8/15/2021,sponsoredBrandsVideo,Branded,0,0,0,0,1475454.25
KIND,KIND,8/15/2021,sponsoredBrandsVideo,Category,1082.67,181703,620,1718.71,1475454.25
KIND,KIND,8/15/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1475454.25
KIND,KIND,8/15/2021,sponsoredDisplay,Category,957.05,147223,375,743,1475454.25
KIND,KIND,8/15/2021,sponsoredProducts,Auto,397.94,245031,315,905.04,1475454.25
KIND,KIND,8/15/2021,sponsoredProducts,Branded,27676.12,2334560,13985,124753.46,1475454.25
KIND,KIND,8/15/2021,sponsoredProducts,Category,51540.7,22173994,16169,41507.24,1475454.25
KIND,KIND,8/15/2021,sponsoredProducts,Competitive,20.14,15991,18,23.56,1475454.25
KIND,KIND,8/15/2021,sponsoredProducts,Uncategorized,0,0,0,0,1475454.25
KIND,KIND,7/29/2018,sponsoredBrands,Branded,724.41,20110,505,5548.06,669448.55
KIND,KIND,7/29/2018,sponsoredBrands,Category,859.92,17068,207,1222.17,669448.55
KIND,KIND,7/29/2018,sponsoredBrands,Competitive,6.98,394,3,41.78,669448.55
KIND,KIND,7/29/2018,sponsoredProducts,Auto,1189.93,906418,1023,1953.94,669448.55
KIND,KIND,7/29/2018,sponsoredProducts,Branded,5518.48,688325,3812,37358.91,669448.55
KIND,KIND,7/29/2018,sponsoredProducts,Category,16649.51,2362100,5525,38203.13,669448.55
KIND,KIND,7/29/2018,sponsoredProducts,Competitive,843.27,395943,298,1102.21,669448.55
KIND,KIND,2/17/2019,sponsoredBrands,Branded,6044.89,229163,1810,20488.15,724201.89
KIND,KIND,2/17/2019,sponsoredBrands,Category,15739.17,739431,2339,5780.94,724201.89
KIND,KIND,2/17/2019,sponsoredBrands,Competitive,760.66,239572,276,677.48,724201.89
KIND,KIND,2/17/2019,sponsoredBrands,Uncategorized,NULL,NULL,NULL,NULL,724201.89
KIND,KIND,2/17/2019,sponsoredProducts,Auto,18393.31,4222359,5659,12737.47,724201.89
KIND,KIND,2/17/2019,sponsoredProducts,Branded,17602.84,1941490,10120,99899.86,724201.89
KIND,KIND,2/17/2019,sponsoredProducts,Category,26078.62,5587973,8576,33250.33,724201.89
KIND,KIND,2/17/2019,sponsoredProducts,Competitive,5108.23,1587311,1254,3688.28,724201.89
KIND,KIND,6/3/2018,sponsoredBrands,Branded,3979.63,46487,1649,21971.74,662170.37
KIND,KIND,6/3/2018,sponsoredBrands,Category,1584.37,41081,444,1499.87,662170.37
KIND,KIND,6/3/2018,sponsoredBrands,Competitive,53.03,6165,42,30.18,662170.37
KIND,KIND,6/3/2018,sponsoredProducts,Auto,3800.92,2416813,1866,4964.76,662170.37
KIND,KIND,6/3/2018,sponsoredProducts,Branded,13325.53,730752,8278,83669.83,662170.37
KIND,KIND,6/3/2018,sponsoredProducts,Category,13266.25,1699662,4163,17901.5,662170.37
KIND,KIND,6/3/2018,sponsoredProducts,Competitive,2680.83,645454,868,2762.48,662170.37
KIND,KIND,7/26/2020,sponsoredBrands,Branded,1851.43,110302,1274,13499.99,878726.18
KIND,KIND,7/26/2020,sponsoredBrands,Category,1726.9,362089,422,1311.61,878726.18
KIND,KIND,7/26/2020,sponsoredBrands,Competitive,71.55,36217,34,79.44,878726.18
KIND,KIND,7/26/2020,sponsoredBrands,Uncategorized,0,0,0,0,878726.18
KIND,KIND,7/26/2020,sponsoredBrandsVideo,Branded,206.43,16971,215,2479.6,878726.18
KIND,KIND,7/26/2020,sponsoredBrandsVideo,Category,19.33,359,3,0,878726.18
KIND,KIND,7/26/2020,sponsoredBrandsVideo,Competitive,0.9,31,1,0,878726.18
KIND,KIND,7/26/2020,sponsoredProducts,Auto,11216.48,6098695,5443,15048.82,878726.18
KIND,KIND,7/26/2020,sponsoredProducts,Branded,18137.57,1542028,7406,76903.37,878726.18
KIND,KIND,7/26/2020,sponsoredProducts,Category,23487.59,3905229,5502,23265.09,878726.18
KIND,KIND,7/26/2020,sponsoredProducts,Competitive,1449.33,789742,499,1586.94,878726.18
KIND,KIND,2/10/2019,sponsoredBrands,Branded,5368.5,194695,1552,17992.86,677533.1
KIND,KIND,2/10/2019,sponsoredBrands,Category,5098.96,575342,1523,3362.26,677533.1
KIND,KIND,2/10/2019,sponsoredBrands,Competitive,1413.95,276232,445,1196.96,677533.1
KIND,KIND,2/10/2019,sponsoredBrands,Uncategorized,NULL,NULL,NULL,NULL,677533.1
KIND,KIND,2/10/2019,sponsoredProducts,Auto,1567.91,1251625,1486,5272.11,677533.1
KIND,KIND,2/10/2019,sponsoredProducts,Branded,12613.17,1232412,7785,82051.67,677533.1
KIND,KIND,2/10/2019,sponsoredProducts,Category,19957.5,3116256,6253,31769.55,677533.1
KIND,KIND,2/10/2019,sponsoredProducts,Competitive,4415.1,1245110,1085,5309.45,677533.1
KIND,KIND,3/31/2019,sponsoredBrands,Branded,3793.03,112393,1181,11925.48,769377.54
KIND,KIND,3/31/2019,sponsoredBrands,Category,3018.49,303218,811,3350.51,769377.54
KIND,KIND,3/31/2019,sponsoredBrands,Competitive,545.51,154889,187,527.85,769377.54
KIND,KIND,3/31/2019,sponsoredBrands,Uncategorized,NULL,NULL,NULL,NULL,769377.54
KIND,KIND,3/31/2019,sponsoredProducts,Auto,3420.79,602914,2461,26204.65,769377.54
KIND,KIND,3/31/2019,sponsoredProducts,Branded,6146.49,420912,2070,24523.84,769377.54
KIND,KIND,3/31/2019,sponsoredProducts,Category,18416.55,2655734,6039,44436.62,769377.54
KIND,KIND,3/31/2019,sponsoredProducts,Competitive,3179.48,854895,831,4053.02,769377.54
KIND,KIND,8/5/2018,sponsoredBrands,Branded,1081.04,26624,651,8106.37,671269.73
KIND,KIND,8/5/2018,sponsoredBrands,Category,1763.83,26175,410,2819.6,671269.73
KIND,KIND,8/5/2018,sponsoredBrands,Competitive,0.84,638,2,0,671269.73
KIND,KIND,8/5/2018,sponsoredBrands,Uncategorized,418.34,25079,253,419.94,671269.73
KIND,KIND,8/5/2018,sponsoredProducts,Auto,1166.06,935340,979,3437.6,671269.73
KIND,KIND,8/5/2018,sponsoredProducts,Branded,7166.72,835742,4267,49307.2,671269.73
KIND,KIND,8/5/2018,sponsoredProducts,Category,14997.34,2070424,5014,36406.77,671269.73
KIND,KIND,8/5/2018,sponsoredProducts,Competitive,1194,544430,411,1276.76,671269.73
KIND,KIND,8/5/2018,sponsoredProducts,Uncategorized,566.79,359502,701,2281.77,671269.73
KIND,KIND,10/27/2019,sponsoredBrands,Branded,1894.3,71582,527,6023.74,858005.72
KIND,KIND,10/27/2019,sponsoredBrands,Category,1731.46,192046,545,3689.54,858005.72
KIND,KIND,10/27/2019,sponsoredBrands,Competitive,4.63,10235,7,28.44,858005.72
KIND,KIND,10/27/2019,sponsoredBrands,Uncategorized,0,0,0,0,858005.72
KIND,KIND,10/27/2019,sponsoredProducts,Auto,1562.12,466589,1038,6185.03,858005.72
KIND,KIND,10/27/2019,sponsoredProducts,Branded,9705.76,920145,4143,50069.67,858005.72
KIND,KIND,10/27/2019,sponsoredProducts,Category,22181.85,2828635,6181,42788.78,858005.72
KIND,KIND,10/27/2019,sponsoredProducts,Competitive,676.48,253631,298,1273.15,858005.72
KIND,KIND,11/28/2021,sponsoredBrands,Branded,658.01,24669,297,2833.4,1854592.28
KIND,KIND,11/28/2021,sponsoredBrands,Category,1046.4,240885,307,630.45,1854592.28
KIND,KIND,11/28/2021,sponsoredBrands,Competitive,0,0,0,0,1854592.28
KIND,KIND,11/28/2021,sponsoredBrands,Uncategorized,0,0,0,0,1854592.28
KIND,KIND,11/28/2021,sponsoredBrandsVideo,Branded,0,0,0,0,1854592.28
KIND,KIND,11/28/2021,sponsoredBrandsVideo,Category,489.06,60886,273,891.73,1854592.28
KIND,KIND,11/28/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1854592.28
KIND,KIND,11/28/2021,sponsoredDisplay,Category,471.76,78359,137,528,1854592.28
KIND,KIND,11/28/2021,sponsoredProducts,Auto,4813.47,2186836,1630,7434.1,1854592.28
KIND,KIND,11/28/2021,sponsoredProducts,Branded,17153.02,1272283,6738,84622.86,1854592.28
KIND,KIND,11/28/2021,sponsoredProducts,Category,7598.81,1595647,1948,11326.09,1854592.28
KIND,KIND,11/28/2021,sponsoredProducts,Competitive,14.89,3070,10,0,1854592.28
KIND,KIND,11/28/2021,sponsoredProducts,Uncategorized,0,0,0,0,1854592.28
KIND,KIND,2/14/2021,sponsoredBrands,Branded,3456.14,148595,1145,9562.26,1428232.03
KIND,KIND,2/14/2021,sponsoredBrands,Category,0,1716,0,3.99,1428232.03
KIND,KIND,2/14/2021,sponsoredBrands,Competitive,0,0,0,0,1428232.03
KIND,KIND,2/14/2021,sponsoredBrands,Uncategorized,0,0,0,0,1428232.03
KIND,KIND,2/14/2021,sponsoredBrandsVideo,Branded,0,0,0,0,1428232.03
KIND,KIND,2/14/2021,sponsoredBrandsVideo,Category,0,0,0,0,1428232.03
KIND,KIND,2/14/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1428232.03
KIND,KIND,2/14/2021,sponsoredProducts,Auto,410.26,307204,168,426.03,1428232.03
KIND,KIND,2/14/2021,sponsoredProducts,Branded,9876.5,965153,3502,21384.38,1428232.03
KIND,KIND,2/14/2021,sponsoredProducts,Category,4223.54,728213,1225,2211.75,1428232.03
KIND,KIND,7/8/2018,sponsoredBrands,Branded,1690.94,24097,877,11552.66,679203.68
KIND,KIND,7/8/2018,sponsoredBrands,Category,1561.59,27421,330,1412.51,679203.68
KIND,KIND,7/8/2018,sponsoredBrands,Competitive,16.26,5093,13,28.98,679203.68
KIND,KIND,7/8/2018,sponsoredProducts,Auto,746.57,668258,1067,4060.38,679203.68
KIND,KIND,7/8/2018,sponsoredProducts,Branded,7081.86,507372,5285,56406.25,679203.68
KIND,KIND,7/8/2018,sponsoredProducts,Category,17244.5,2282546,5687,39393.02,679203.68
KIND,KIND,7/8/2018,sponsoredProducts,Competitive,1236.48,434149,444,1081.82,679203.68
KIND,KIND,9/19/2021,sponsoredBrands,Branded,441.19,47256,249,2243.79,1575940.52
KIND,KIND,9/19/2021,sponsoredBrands,Category,1464.68,281458,472,826.77,1575940.52
KIND,KIND,9/19/2021,sponsoredBrands,Competitive,0,0,0,0,1575940.52
KIND,KIND,9/19/2021,sponsoredBrands,Uncategorized,0,0,0,0,1575940.52
KIND,KIND,9/19/2021,sponsoredBrandsVideo,Branded,0,0,0,0,1575940.52
KIND,KIND,9/19/2021,sponsoredBrandsVideo,Category,774.24,95332,430,1074.47,1575940.52
KIND,KIND,9/19/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1575940.52
KIND,KIND,9/19/2021,sponsoredDisplay,Category,413.11,131538,160,239,1575940.52
KIND,KIND,9/19/2021,sponsoredProducts,Auto,860.87,413935,394,989.15,1575940.52
KIND,KIND,9/19/2021,sponsoredProducts,Branded,22121.41,2212939,12153,127374.19,1575940.52
KIND,KIND,9/19/2021,sponsoredProducts,Category,19657.93,7917906,5607,19409.76,1575940.52
KIND,KIND,9/19/2021,sponsoredProducts,Competitive,25.11,9743,21,44.96,1575940.52
KIND,KIND,9/19/2021,sponsoredProducts,Uncategorized,0,0,0,0,1575940.52
KIND,KIND,10/18/2020,sponsoredBrands,Branded,2659.86,156663,820,5550.78,916487.46
KIND,KIND,10/18/2020,sponsoredBrands,Category,21321.05,3377187,3430,4340.09,916487.46
KIND,KIND,10/18/2020,sponsoredBrands,Competitive,0,0,0,0,916487.46
KIND,KIND,10/18/2020,sponsoredBrands,Uncategorized,0,0,0,0,916487.46
KIND,KIND,10/18/2020,sponsoredBrandsVideo,Branded,0,0,0,0,916487.46
KIND,KIND,10/18/2020,sponsoredBrandsVideo,Category,0,0,0,0,916487.46
KIND,KIND,10/18/2020,sponsoredBrandsVideo,Competitive,0,0,0,0,916487.46
KIND,KIND,10/18/2020,sponsoredDisplay,Branded,NULL,NULL,NULL,NULL,916487.46
KIND,KIND,10/18/2020,sponsoredDisplay,Category,NULL,NULL,NULL,NULL,916487.46
KIND,KIND,10/18/2020,sponsoredDisplay,Competitive,NULL,NULL,NULL,NULL,916487.46
KIND,KIND,10/18/2020,sponsoredProducts,Auto,1058.77,1163852,706,2346.01,916487.46
KIND,KIND,10/18/2020,sponsoredProducts,Branded,10006.69,1289611,4062,29337.58,916487.46
KIND,KIND,10/18/2020,sponsoredProducts,Category,31480.26,5202170,6867,19001.87,916487.46
KIND,KIND,10/18/2020,sponsoredProducts,Competitive,40.8,28443,28,178.4,916487.46
KIND,KIND,5/19/2019,sponsoredBrands,Branded,1994,57500,816,9372.7,689788.72
KIND,KIND,5/19/2019,sponsoredBrands,Category,2819.17,399168,1028,2362.66,689788.72
KIND,KIND,5/19/2019,sponsoredBrands,Competitive,141.46,37320,64,119.5,689788.72
KIND,KIND,5/19/2019,sponsoredBrands,Uncategorized,NULL,NULL,NULL,NULL,689788.72
KIND,KIND,5/19/2019,sponsoredProducts,Auto,1147.49,325145,871,10216.07,689788.72
KIND,KIND,5/19/2019,sponsoredProducts,Branded,5669.16,392398,2492,26196.55,689788.72
KIND,KIND,5/19/2019,sponsoredProducts,Category,9622.63,2050803,3625,31407.25,689788.72
KIND,KIND,5/19/2019,sponsoredProducts,Competitive,471.44,184911,150,890.98,689788.72
KIND,KIND,2/28/2021,sponsoredBrands,Branded,1980.94,135384,769,4337.92,1933743.03
KIND,KIND,2/28/2021,sponsoredBrands,Category,74.35,82681,62,151.55,1933743.03
KIND,KIND,2/28/2021,sponsoredBrands,Competitive,0,0,0,0,1933743.03
KIND,KIND,2/28/2021,sponsoredBrands,Uncategorized,0,0,0,0,1933743.03
KIND,KIND,2/28/2021,sponsoredBrandsVideo,Branded,0,0,0,0,1933743.03
KIND,KIND,2/28/2021,sponsoredBrandsVideo,Category,0,0,0,0,1933743.03
KIND,KIND,2/28/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1933743.03
KIND,KIND,2/28/2021,sponsoredProducts,Auto,3118.13,2879898,1366,4979.55,1933743.03
KIND,KIND,2/28/2021,sponsoredProducts,Branded,11810.08,944423,4852,40158.09,1933743.03
KIND,KIND,2/28/2021,sponsoredProducts,Category,1158.99,325268,804,1675.73,1933743.03
KIND,KIND,2/28/2021,sponsoredProducts,Competitive,38.78,17595,28,137.7,1933743.03
KIND,KIND,3/14/2021,sponsoredBrands,Branded,1282.06,148408,576,4479.45,1787801.1
KIND,KIND,3/14/2021,sponsoredBrands,Category,12.48,14209,14,71.58,1787801.1
KIND,KIND,3/14/2021,sponsoredBrands,Competitive,0,0,0,0,1787801.1
KIND,KIND,3/14/2021,sponsoredBrands,Uncategorized,0,0,0,0,1787801.1
KIND,KIND,3/14/2021,sponsoredBrandsVideo,Branded,0,0,0,0,1787801.1
KIND,KIND,3/14/2021,sponsoredBrandsVideo,Category,0,0,0,0,1787801.1
KIND,KIND,3/14/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1787801.1
KIND,KIND,3/14/2021,sponsoredProducts,Auto,45.4,23539,17,30.98,1787801.1
KIND,KIND,3/14/2021,sponsoredProducts,Branded,4541.63,586597,1623,10620.61,1787801.1
KIND,KIND,3/14/2021,sponsoredProducts,Category,2871.82,324775,871,1098.09,1787801.1
KIND,KIND,3/14/2021,sponsoredProducts,Competitive,0,697,0,0,1787801.1
KIND,KIND,8/8/2021,sponsoredBrands,Branded,100.67,10501,142,1108.81,1427964.01
KIND,KIND,8/8/2021,sponsoredBrands,Category,937.77,232513,363,801.88,1427964.01
KIND,KIND,8/8/2021,sponsoredBrands,Competitive,0,0,0,0,1427964.01
KIND,KIND,8/8/2021,sponsoredBrands,Uncategorized,0,0,0,0,1427964.01
KIND,KIND,8/8/2021,sponsoredBrandsVideo,Branded,0,0,0,0,1427964.01
KIND,KIND,8/8/2021,sponsoredBrandsVideo,Category,676.18,85343,398,885,1427964.01
KIND,KIND,8/8/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1427964.01
KIND,KIND,8/8/2021,sponsoredDisplay,Category,893.07,130184,340,970,1427964.01
KIND,KIND,8/8/2021,sponsoredProducts,Auto,2122.55,1153288,950,2305.46,1427964.01
KIND,KIND,8/8/2021,sponsoredProducts,Branded,21572.76,1955847,10903,105611.96,1427964.01
KIND,KIND,8/8/2021,sponsoredProducts,Category,21210.54,5121058,6248,18141.49,1427964.01
KIND,KIND,8/8/2021,sponsoredProducts,Competitive,11.2,8381,9,24.95,1427964.01
KIND,KIND,8/8/2021,sponsoredProducts,Uncategorized,0,0,0,0,1427964.01
KIND,KIND,12/6/2020,sponsoredBrands,Branded,3366.85,298925,1590,10194.38,906346.67
KIND,KIND,12/6/2020,sponsoredBrands,Category,18909.92,3178074,3084,2158.51,906346.67
KIND,KIND,12/6/2020,sponsoredBrands,Competitive,0,0,0,0,906346.67
KIND,KIND,12/6/2020,sponsoredBrands,Uncategorized,0,0,0,0,906346.67
KIND,KIND,12/6/2020,sponsoredBrandsVideo,Branded,0,0,0,0,906346.67
KIND,KIND,12/6/2020,sponsoredBrandsVideo,Category,0,0,0,0,906346.67
KIND,KIND,12/6/2020,sponsoredBrandsVideo,Competitive,0,0,0,0,906346.67
KIND,KIND,12/6/2020,sponsoredProducts,Auto,3408.66,2711296,1467,5176.62,906346.67
KIND,KIND,12/6/2020,sponsoredProducts,Branded,12831.59,2659378,4596,34922.79,906346.67
KIND,KIND,12/6/2020,sponsoredProducts,Category,18554.39,3637085,4086,11189.51,906346.67
KIND,KIND,12/6/2020,sponsoredProducts,Competitive,43.24,21265,33,153.85,906346.67
KIND,KIND,3/15/2020,sponsoredBrands,Branded,1426.43,50595,1261,20731.07,1693031
KIND,KIND,3/15/2020,sponsoredBrands,Category,346.08,63056,185,1209.15,1693031
KIND,KIND,3/15/2020,sponsoredBrands,Competitive,26.36,6254,12,45.44,1693031
KIND,KIND,3/15/2020,sponsoredBrands,Uncategorized,0,0,0,0,1693031
KIND,KIND,3/15/2020,sponsoredProducts,Auto,159.25,286301,992,4358.92,1693031
KIND,KIND,3/15/2020,sponsoredProducts,Branded,14794.24,1271228,6581,107309.13,1693031
KIND,KIND,3/15/2020,sponsoredProducts,Category,5340.01,711713,1639,13483.6,1693031
KIND,KIND,3/15/2020,sponsoredProducts,Competitive,1184.01,230158,340,3844.14,1693031
KIND,KIND,9/9/2018,sponsoredBrands,Branded,2457,67673,943,12237.95,719729.51
KIND,KIND,9/9/2018,sponsoredBrands,Category,3021.7,82193,548,3377.36,719729.51
KIND,KIND,9/9/2018,sponsoredBrands,Competitive,430.97,46938,158,522.83,719729.51
KIND,KIND,9/9/2018,sponsoredBrands,Uncategorized,614.37,94550,379,601.47,719729.51
KIND,KIND,9/9/2018,sponsoredProducts,Auto,1375.61,1309199,1422,5357.52,719729.51
KIND,KIND,9/9/2018,sponsoredProducts,Branded,12730.95,857733,8539,89895.14,719729.51
KIND,KIND,9/9/2018,sponsoredProducts,Category,28345.08,3719976,8758,44095.51,719729.51
KIND,KIND,9/9/2018,sponsoredProducts,Competitive,2985.02,876637,919,2921.18,719729.51
KIND,KIND,9/9/2018,sponsoredProducts,Uncategorized,577.42,471956,962,4499.28,719729.51
KIND,KIND,11/8/2020,sponsoredBrands,Branded,5227.91,229098,1604,10283.78,969278.22
KIND,KIND,11/8/2020,sponsoredBrands,Category,22648.45,3593929,3462,4011.6,969278.22
KIND,KIND,11/8/2020,sponsoredBrands,Competitive,0,0,0,0,969278.22
KIND,KIND,11/8/2020,sponsoredBrands,Uncategorized,0,0,0,0,969278.22
KIND,KIND,11/8/2020,sponsoredBrandsVideo,Branded,0,0,0,0,969278.22
KIND,KIND,11/8/2020,sponsoredBrandsVideo,Category,0,0,0,0,969278.22
KIND,KIND,11/8/2020,sponsoredBrandsVideo,Competitive,0,0,0,0,969278.22
KIND,KIND,11/8/2020,sponsoredProducts,Auto,2305.95,1659432,1171,4067.73,969278.22
KIND,KIND,11/8/2020,sponsoredProducts,Branded,16585,2867276,6296,50412.01,969278.22
KIND,KIND,11/8/2020,sponsoredProducts,Category,25333.72,5139446,5940,17510.44,969278.22
KIND,KIND,11/8/2020,sponsoredProducts,Competitive,51.77,23896,46,134.98,969278.22
KIND,KIND,11/24/2019,sponsoredBrands,Branded,2872.13,86091,737,8624.87,948766.85
KIND,KIND,11/24/2019,sponsoredBrands,Category,3117.68,165597,546,2403.85,948766.85
KIND,KIND,11/24/2019,sponsoredBrands,Competitive,19.06,17760,19,52.8,948766.85
KIND,KIND,11/24/2019,sponsoredBrands,Uncategorized,0,0,0,0,948766.85
KIND,KIND,11/24/2019,sponsoredProducts,Auto,2186.51,1146847,1357,5786.41,948766.85
KIND,KIND,11/24/2019,sponsoredProducts,Branded,11529.32,1996312,4418,52187.23,948766.85
KIND,KIND,11/24/2019,sponsoredProducts,Category,12379.12,2459805,3414,12795.39,948766.85
KIND,KIND,11/24/2019,sponsoredProducts,Competitive,737.14,331184,279,609.59,948766.85
KIND,KIND,12/19/2021,sponsoredBrands,Branded,245.64,13358,116,1233.22,898561.87
KIND,KIND,12/19/2021,sponsoredBrands,Category,449.99,110783,131,166.47,898561.87
KIND,KIND,12/19/2021,sponsoredBrands,Competitive,0,0,0,0,898561.87
KIND,KIND,12/19/2021,sponsoredBrands,Uncategorized,0,0,0,0,898561.87
KIND,KIND,12/19/2021,sponsoredBrandsVideo,Branded,0,0,0,0,898561.87
KIND,KIND,12/19/2021,sponsoredBrandsVideo,Category,315.92,43859,173,361.77,898561.87
KIND,KIND,12/19/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,898561.87
KIND,KIND,12/19/2021,sponsoredDisplay,Category,0,2,0,0,898561.87
KIND,KIND,12/19/2021,sponsoredProducts,Auto,449.47,300142,183,468.77,898561.87
KIND,KIND,12/19/2021,sponsoredProducts,Branded,8217.67,795987,4100,49562.82,898561.87
KIND,KIND,12/19/2021,sponsoredProducts,Category,2258.74,442135,636,3867.86,898561.87
KIND,KIND,12/19/2021,sponsoredProducts,Competitive,0,721,0,0,898561.87
KIND,KIND,12/19/2021,sponsoredProducts,Uncategorized,0,0,0,0,898561.87
KIND,KIND,10/17/2021,sponsoredBrands,Branded,800.6,37174,387,4036.83,1566893.05
KIND,KIND,10/17/2021,sponsoredBrands,Category,913.95,195529,326,619.8,1566893.05
KIND,KIND,10/17/2021,sponsoredBrands,Competitive,0,0,0,0,1566893.05
KIND,KIND,10/17/2021,sponsoredBrands,Uncategorized,0,0,0,0,1566893.05
KIND,KIND,10/17/2021,sponsoredBrandsVideo,Branded,0,0,0,0,1566893.05
KIND,KIND,10/17/2021,sponsoredBrandsVideo,Category,590.16,110554,333,742.86,1566893.05
KIND,KIND,10/17/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1566893.05
KIND,KIND,10/17/2021,sponsoredDisplay,Category,530.17,94031,176,1423,1566893.05
KIND,KIND,10/17/2021,sponsoredProducts,Auto,236.53,114682,114,207.96,1566893.05
KIND,KIND,10/17/2021,sponsoredProducts,Branded,9814.34,948858,5412,64176.12,1566893.05
KIND,KIND,10/17/2021,sponsoredProducts,Category,4461.63,1630063,1561,4499.02,1566893.05
KIND,KIND,10/17/2021,sponsoredProducts,Competitive,24.56,16112,22,76.55,1566893.05
KIND,KIND,10/17/2021,sponsoredProducts,Uncategorized,0,0,0,0,1566893.05
KIND,KIND,1/26/2020,sponsoredBrands,Branded,2840.92,71293,1267,15750.61,910210.7
KIND,KIND,1/26/2020,sponsoredBrands,Category,1934.03,506360,895,3146.35,910210.7
KIND,KIND,1/26/2020,sponsoredBrands,Competitive,530.18,111079,210,511.56,910210.7
KIND,KIND,1/26/2020,sponsoredBrands,Uncategorized,0,0,0,0,910210.7
KIND,KIND,1/26/2020,sponsoredProducts,Auto,2944.51,1442367,2102,11544.75,910210.7
KIND,KIND,1/26/2020,sponsoredProducts,Branded,9200.98,971849,4823,46426.13,910210.7
KIND,KIND,1/26/2020,sponsoredProducts,Category,15484.79,1679688,4350,19817.04,910210.7
